GO	evalue
GO:0009527	0.0
GO:0009536	0.0
GO:0009707	0.0
GO:0009941	0.0
GO:0019867	0.0
GO:0030941	0.0
GO:0031300	0.0
GO:0031301	0.0
GO:0031350	0.0
GO:0031351	0.0
GO:0031354	0.0
GO:0031355	0.0
GO:0031358	0.0
GO:0031359	0.0
GO:0031968	0.0
GO:0031969	0.0
GO:0042170	0.0
GO:0044434	0.0
GO:0044435	0.0
GO:0045036	0.0
GO:0051861	0.0
GO:0072596	0.0
GO:0072598	0.0
GO:0000234	0.0
GO:0005741	0.0
GO:0006497	0.0
GO:0006505	0.0
GO:0006506	0.0
GO:0006643	0.0
GO:0006664	0.0
GO:0006665	0.0
GO:0006666	0.0
GO:0008168	0.0
GO:0008170	0.0
GO:0008757	0.0
GO:0009247	0.0
GO:0016614	0.0
GO:0016616	0.0
GO:0016741	0.0
GO:0030148	0.0
GO:0042157	0.0
GO:0042158	0.0
GO:0042180	0.0
GO:0046467	0.0
GO:0046519	0.0
GO:0047560	0.0
GO:1903509	0.0
GO:0000502	0.0
GO:0007094	0.0
GO:0043248	0.0
GO:0071173	0.0
GO:1905368	0.0
GO:1905369	0.0
GO:0003013	0.0
GO:0003015	0.0
GO:0007029	0.0
GO:0007032	0.0
GO:0008015	0.0
GO:0008582	0.0
GO:0016049	0.0
GO:0016050	0.0
GO:0017048	0.0
GO:0035330	0.0
GO:0035331	0.0
GO:0045886	0.0
GO:0045926	0.0
GO:0048588	0.0
GO:0048640	0.0
GO:0048675	0.0
GO:0050803	0.0
GO:0050807	0.0
GO:0051961	0.0
GO:0051963	0.0
GO:0051964	0.0
GO:0060047	0.0
GO:0060560	0.0
GO:0090443	0.0
GO:1904396	0.0
GO:1904397	0.0
GO:1905809	0.0
GO:1990138	0.0
GO:2001135	0.0
GO:2001137	0.0
GO:0000045	0.0
GO:0000139	0.0
GO:0000407	0.0
GO:0001816	0.0
GO:0002790	0.0
GO:0005793	0.0
GO:0006888	0.0
GO:0006890	0.0
GO:0006900	0.0
GO:0006901	0.0
GO:0006903	0.0
GO:0006952	0.0
GO:0007033	0.0
GO:0007112	0.0
GO:0007140	0.0
GO:0008088	0.0
GO:0008089	0.0
GO:0009306	0.0
GO:0009914	0.0
GO:0010817	0.0
GO:0010970	0.0
GO:0016032	0.0
GO:0019058	0.0
GO:0019068	0.0
GO:0030072	0.0
GO:0030252	0.0
GO:0030334	0.0
GO:0030658	0.0
GO:0030705	0.0
GO:0032024	0.0
GO:0032400	0.0
GO:0032401	0.0
GO:0032402	0.0
GO:0032482	0.0
GO:0032637	0.0
GO:0033059	0.0
GO:0033116	0.0
GO:0033206	0.0
GO:0034045	0.0
GO:0034067	0.0
GO:0034446	0.0
GO:0035459	0.0
GO:0036477	0.0
GO:0040012	0.0
GO:0042470	0.0
GO:0042742	0.0
GO:0043025	0.0
GO:0043687	0.0
GO:0046879	0.0
GO:0046883	0.0
GO:0046887	0.0
GO:0047496	0.0
GO:0048194	0.0
GO:0048199	0.0
GO:0048207	0.0
GO:0048208	0.0
GO:0048770	0.0
GO:0048814	0.0
GO:0050663	0.0
GO:0050773	0.0
GO:0050775	0.0
GO:0050796	0.0
GO:0051270	0.0
GO:0051438	0.0
GO:0051443	0.0
GO:0051648	0.0
GO:0051650	0.0
GO:0051875	0.0
GO:0051904	0.0
GO:0051905	0.0
GO:0072384	0.0
GO:0072606	0.0
GO:0072741	0.0
GO:0090110	0.0
GO:0090114	0.0
GO:0090276	0.0
GO:0090277	0.0
GO:0098542	0.0
GO:0098930	0.0
GO:0099111	0.0
GO:0099518	0.0
GO:1900006	0.0
GO:1904666	0.0
GO:1904668	0.0
GO:1905037	0.0
GO:1905345	0.0
GO:2000145	0.0
GO:0008023	0.0
GO:1901407	0.0
GO:1901409	0.0
GO:0003842	0.0
GO:0006520	0.0
GO:0006536	0.0
GO:0006560	0.0
GO:0006562	0.0
GO:0006970	0.0
GO:0009063	0.0
GO:0009064	0.0
GO:0009065	0.0
GO:0009651	0.0
GO:0010133	0.0
GO:0016054	0.0
GO:0016645	0.0
GO:0016646	0.0
GO:0043648	0.0
GO:0044282	0.0
GO:0046395	0.0
GO:0050897	0.0
GO:0072593	0.0
GO:1901605	0.0
GO:1901606	0.0
GO:0009405	0.0
GO:0005730	0.0
GO:0019221	0.0
GO:0071345	0.0
GO:0000182	0.0
GO:0000994	0.0
GO:0001016	0.0
GO:0001030	0.0
GO:0001031	0.0
GO:0001032	0.0
GO:0006359	0.0
GO:0016480	0.0
GO:0030425	0.0
GO:0043175	0.0
GO:0050811	0.0
GO:0060077	0.0
GO:0070063	0.0
GO:0080084	0.0
GO:0097447	0.0
GO:0002052	0.0
GO:0005070	0.0
GO:0007528	0.0
GO:0008021	0.0
GO:0035591	0.0
GO:0036062	0.0
GO:0045746	0.0
GO:0045807	0.0
GO:0051124	0.0
GO:0072091	0.0
GO:0098693	0.0
GO:1900242	0.0
GO:1900244	0.0
GO:1902692	0.0
GO:1903421	0.0
GO:1903423	0.0
GO:1903859	0.0
GO:1903861	0.0
GO:2000177	0.0
GO:2000179	0.0
GO:2000648	0.0
GO:0001786	0.0
GO:0005539	0.0
GO:0005544	0.0
GO:0005545	0.0
GO:0007444	0.0
GO:0007447	0.0
GO:0007450	0.0
GO:0008201	0.0
GO:0008429	0.0
GO:0009953	0.0
GO:0010796	0.0
GO:0010797	0.0
GO:0030011	0.0
GO:0030507	0.0
GO:0035220	0.0
GO:0035222	0.0
GO:0048190	0.0
GO:0051036	0.0
GO:0072341	0.0
GO:0000428	0.0
GO:0001635	0.0
GO:0001669	0.0
GO:0003899	0.0
GO:0005666	0.0
GO:0006383	0.0
GO:0006384	0.0
GO:0007218	0.0
GO:0009360	0.0
GO:0030880	0.0
GO:0034062	0.0
GO:0042575	0.0
GO:0055029	0.0
GO:0097223	0.0
GO:0097642	0.0
GO:0097747	0.0
GO:0000726	0.0
GO:0002200	0.0
GO:0002377	0.0
GO:0002440	0.0
GO:0002566	0.0
GO:0003887	0.0
GO:0006260	0.0
GO:0006284	0.0
GO:0006287	0.0
GO:0006303	0.0
GO:0016445	0.0
GO:0016446	0.0
GO:0016835	0.0
GO:0034061	0.0
GO:0051575	0.0
GO:0005643	0.0
GO:0006999	0.0
GO:0017056	0.0
GO:0032541	0.0
GO:0046931	0.0
GO:0051292	0.0
GO:0061842	0.0
GO:0070631	0.0
GO:0071782	0.0
GO:0071786	0.0
GO:0071789	0.0
GO:0090158	0.0
GO:1990753	0.0
GO:1990809	0.0
GO:0000301	0.0
GO:0003774	0.0
GO:0003777	0.0
GO:0005871	0.0
GO:0006891	0.0
GO:0008574	0.0
GO:0099609	0.0
GO:1990939	0.0
GO:0006213	0.0
GO:0008655	0.0
GO:0009116	0.0
GO:0009163	0.0
GO:0034404	0.0
GO:0043094	0.0
GO:0043097	0.0
GO:0043174	0.0
GO:0046134	0.0
GO:1901657	0.0
GO:1901659	0.0
GO:0000184	0.0
GO:0000956	0.0
GO:0002181	0.0
GO:0006401	0.0
GO:0006402	0.0
GO:0006413	0.0
GO:0006612	0.0
GO:0006613	0.0
GO:0006614	0.0
GO:0022625	0.0
GO:0022626	0.0
GO:0034655	0.0
GO:0045047	0.0
GO:0070972	0.0
GO:0072599	0.0
GO:0090150	0.0
GO:1990089	0.0
GO:1990090	0.0
GO:0000164	0.0
GO:0002792	0.0
GO:0004857	0.0
GO:0004864	0.0
GO:0004865	0.0
GO:0008157	0.0
GO:0008287	0.0
GO:0010921	0.0
GO:0010923	0.0
GO:0019208	0.0
GO:0019212	0.0
GO:0019888	0.0
GO:0019902	0.0
GO:0019903	0.0
GO:0032515	0.0
GO:0035303	0.0
GO:0035304	0.0
GO:0035305	0.0
GO:0035308	0.0
GO:0043666	0.0
GO:0050707	0.0
GO:0050709	0.0
GO:0050710	0.0
GO:0050830	0.0
GO:0051048	0.0
GO:0051051	0.0
GO:0051224	0.0
GO:1903293	0.0
GO:1903531	0.0
GO:1904950	0.0
GO:0001667	0.0
GO:0002165	0.0
GO:0005089	0.0
GO:0005911	0.0
GO:0007478	0.0
GO:0007480	0.0
GO:0007552	0.0
GO:0007560	0.0
GO:0009886	0.0
GO:0010171	0.0
GO:0010172	0.0
GO:0010631	0.0
GO:0010721	0.0
GO:0010977	0.0
GO:0030027	0.0
GO:0030054	0.0
GO:0031252	0.0
GO:0031345	0.0
GO:0035023	0.0
GO:0035025	0.0
GO:0035114	0.0
GO:0035120	0.0
GO:0035218	0.0
GO:0035767	0.0
GO:0043542	0.0
GO:0045665	0.0
GO:0046579	0.0
GO:0048563	0.0
GO:0048569	0.0
GO:0048707	0.0
GO:0048737	0.0
GO:0050768	0.0
GO:0051057	0.0
GO:0060326	0.0
GO:0090130	0.0
GO:0090132	0.0
GO:0031624	0.0
GO:0044390	0.0
GO:0045116	0.0
GO:0097602	0.0
GO:1903321	0.0
GO:2000434	0.0
GO:2000435	0.0
GO:0005096	0.0
GO:0007297	0.0
GO:0007298	0.0
GO:0017112	0.0
GO:0017137	0.0
GO:0030695	0.0
GO:0050746	0.0
GO:0050747	0.0
GO:0050804	0.0
GO:0060025	0.0
GO:0097051	0.0
GO:0099177	0.0
GO:1903059	0.0
GO:1903061	0.0
GO:1903371	0.0
GO:1903373	0.0
GO:0004843	0.0
GO:0008233	0.0
GO:0008234	0.0
GO:0019783	0.0
GO:0036459	0.0
GO:0070011	0.0
GO:0101005	0.0
GO:0000146	0.0
GO:0001750	0.0
GO:0001894	0.0
GO:0001895	0.0
GO:0001917	0.0
GO:0002093	0.0
GO:0005516	0.0
GO:0005884	0.0
GO:0005929	0.0
GO:0006403	0.0
GO:0007604	0.0
GO:0007605	0.0
GO:0008544	0.0
GO:0009589	0.0
GO:0009642	0.0
GO:0009913	0.0
GO:0016027	0.0
GO:0016028	0.0
GO:0016059	0.0
GO:0016062	0.0
GO:0016459	0.0
GO:0016461	0.0
GO:0018107	0.0
GO:0018210	0.0
GO:0022400	0.0
GO:0030175	0.0
GO:0030832	0.0
GO:0030898	0.0
GO:0031253	0.0
GO:0031941	0.0
GO:0032420	0.0
GO:0032421	0.0
GO:0032426	0.0
GO:0032433	0.0
GO:0033227	0.0
GO:0033583	0.0
GO:0035315	0.0
GO:0036367	0.0
GO:0042385	0.0
GO:0042471	0.0
GO:0042472	0.0
GO:0042490	0.0
GO:0042491	0.0
GO:0043531	0.0
GO:0043583	0.0
GO:0044441	0.0
GO:0045494	0.0
GO:0046777	0.0
GO:0048562	0.0
GO:0048839	0.0
GO:0048871	0.0
GO:0050657	0.0
GO:0050658	0.0
GO:0050954	0.0
GO:0051236	0.0
GO:0051489	0.0
GO:0051491	0.0
GO:0060002	0.0
GO:0060088	0.0
GO:0060113	0.0
GO:0060117	0.0
GO:0060119	0.0
GO:0060122	0.0
GO:0060491	0.0
GO:0060563	0.0
GO:0090102	0.0
GO:0090103	0.0
GO:0097730	0.0
GO:0097731	0.0
GO:0097733	0.0
GO:0098797	0.0
GO:0098858	0.0
GO:0098862	0.0
GO:0120032	0.0
GO:0120034	0.0
GO:1990146	0.0
GO:0004177	0.0
GO:0008238	0.0
GO:0008239	0.0
GO:0009301	0.0
GO:0016073	0.0
GO:0016180	0.0
GO:0016591	0.0
GO:0032039	0.0
GO:0034472	0.0
GO:0042795	0.0
GO:0098781	0.0
GO:0005814	0.0
GO:0022406	0.0
GO:0030031	0.0
GO:0036064	0.0
GO:0044450	0.0
GO:0044782	0.0
GO:0060271	0.0
GO:0097711	0.0
GO:0120031	0.0
GO:0140056	0.0
GO:0003674	2.17e-316
GO:0003824	2.17e-316
GO:0004672	2.17e-316
GO:0004674	2.17e-316
GO:0004679	2.17e-316
GO:0005575	2.17e-316
GO:0005622	2.17e-316
GO:0005623	2.17e-316
GO:0005634	2.17e-316
GO:0005737	2.17e-316
GO:0006325	2.17e-316
GO:0006464	2.17e-316
GO:0006468	2.17e-316
GO:0006793	2.17e-316
GO:0006796	2.17e-316
GO:0006807	2.17e-316
GO:0006950	2.17e-316
GO:0006996	2.17e-316
GO:0007154	2.17e-316
GO:0007165	2.17e-316
GO:0008150	2.17e-316
GO:0008152	2.17e-316
GO:0009267	2.17e-316
GO:0009605	2.17e-316
GO:0009966	2.17e-316
GO:0009968	2.17e-316
GO:0009987	2.17e-316
GO:0009991	2.17e-316
GO:0010646	2.17e-316
GO:0010648	2.17e-316
GO:0016043	2.17e-316
GO:0016301	2.17e-316
GO:0016310	2.17e-316
GO:0016569	2.17e-316
GO:0016570	2.17e-316
GO:0016572	2.17e-316
GO:0016740	2.17e-316
GO:0016772	2.17e-316
GO:0016773	2.17e-316
GO:0018105	2.17e-316
GO:0018193	2.17e-316
GO:0018209	2.17e-316
GO:0019538	2.17e-316
GO:0023051	2.17e-316
GO:0023052	2.17e-316
GO:0023057	2.17e-316
GO:0031588	2.17e-316
GO:0031667	2.17e-316
GO:0031668	2.17e-316
GO:0031669	2.17e-316
GO:0032006	2.17e-316
GO:0032007	2.17e-316
GO:0032991	2.17e-316
GO:0033554	2.17e-316
GO:0035173	2.17e-316
GO:0035174	2.17e-316
GO:0035404	2.17e-316
GO:0035556	2.17e-316
GO:0036211	2.17e-316
GO:0042149	2.17e-316
GO:0042594	2.17e-316
GO:0043170	2.17e-316
GO:0043226	2.17e-316
GO:0043227	2.17e-316
GO:0043229	2.17e-316
GO:0043231	2.17e-316
GO:0043412	2.17e-316
GO:0044237	2.17e-316
GO:0044238	2.17e-316
GO:0044260	2.17e-316
GO:0044267	2.17e-316
GO:0044424	2.17e-316
GO:0044464	2.17e-316
GO:0048519	2.17e-316
GO:0048523	2.17e-316
GO:0048583	2.17e-316
GO:0048585	2.17e-316
GO:0050789	2.17e-316
GO:0050794	2.17e-316
GO:0050896	2.17e-316
GO:0051276	2.17e-316
GO:0051716	2.17e-316
GO:0061695	2.17e-316
GO:0065007	2.17e-316
GO:0071496	2.17e-316
GO:0071704	2.17e-316
GO:0071840	2.17e-316
GO:0140096	2.17e-316
GO:1901564	2.17e-316
GO:1902494	2.17e-316
GO:1902531	2.17e-316
GO:1902532	2.17e-316
GO:1902911	2.17e-316
GO:1990234	2.17e-316
GO:0000003	2.87e-316
GO:0000731	2.87e-316
GO:0003674	2.87e-316
GO:0003824	2.87e-316
GO:0003887	2.87e-316
GO:0005575	2.87e-316
GO:0005622	2.87e-316
GO:0005623	2.87e-316
GO:0005634	2.87e-316
GO:0005654	2.87e-316
GO:0006139	2.87e-316
GO:0006259	2.87e-316
GO:0006281	2.87e-316
GO:0006283	2.87e-316
GO:0006289	2.87e-316
GO:0006296	2.87e-316
GO:0006297	2.87e-316
GO:0006301	2.87e-316
GO:0006725	2.87e-316
GO:0006807	2.87e-316
GO:0006950	2.87e-316
GO:0006974	2.87e-316
GO:0007275	2.87e-316
GO:0008150	2.87e-316
GO:0008152	2.87e-316
GO:0009058	2.87e-316
GO:0009059	2.87e-316
GO:0009314	2.87e-316
GO:0009411	2.87e-316
GO:0009416	2.87e-316
GO:0009628	2.87e-316
GO:0009790	2.87e-316
GO:0009792	2.87e-316
GO:0009987	2.87e-316
GO:0016604	2.87e-316
GO:0016740	2.87e-316
GO:0016772	2.87e-316
GO:0016779	2.87e-316
GO:0018130	2.87e-316
GO:0019438	2.87e-316
GO:0019985	2.87e-316
GO:0031974	2.87e-316
GO:0031981	2.87e-316
GO:0032501	2.87e-316
GO:0032502	2.87e-316
GO:0033554	2.87e-316
GO:0033683	2.87e-316
GO:0034061	2.87e-316
GO:0034641	2.87e-316
GO:0034644	2.87e-316
GO:0034645	2.87e-316
GO:0034654	2.87e-316
GO:0042276	2.87e-316
GO:0043170	2.87e-316
GO:0043226	2.87e-316
GO:0043227	2.87e-316
GO:0043229	2.87e-316
GO:0043231	2.87e-316
GO:0043233	2.87e-316
GO:0044237	2.87e-316
GO:0044238	2.87e-316
GO:0044249	2.87e-316
GO:0044260	2.87e-316
GO:0044271	2.87e-316
GO:0044422	2.87e-316
GO:0044424	2.87e-316
GO:0044428	2.87e-316
GO:0044446	2.87e-316
GO:0044451	2.87e-316
GO:0044464	2.87e-316
GO:0046483	2.87e-316
GO:0048856	2.87e-316
GO:0050896	2.87e-316
GO:0051716	2.87e-316
GO:0070013	2.87e-316
GO:0071214	2.87e-316
GO:0071478	2.87e-316
GO:0071482	2.87e-316
GO:0071704	2.87e-316
GO:0071897	2.87e-316
GO:0090304	2.87e-316
GO:0090305	2.87e-316
GO:0104004	2.87e-316
GO:0140097	2.87e-316
GO:1901360	2.87e-316
GO:1901362	2.87e-316
GO:1901576	2.87e-316
GO:0001669	4.53e-315
GO:0001765	4.53e-315
GO:0001931	4.53e-315
GO:0002020	4.53e-315
GO:0002080	4.53e-315
GO:0002252	4.53e-315
GO:0002376	4.53e-315
GO:0002682	4.53e-315
GO:0002684	4.53e-315
GO:0002694	4.53e-315
GO:0002696	4.53e-315
GO:0002791	4.53e-315
GO:0002793	4.53e-315
GO:0003674	4.53e-315
GO:0005102	4.53e-315
GO:0005198	4.53e-315
GO:0005488	4.53e-315
GO:0005515	4.53e-315
GO:0005575	4.53e-315
GO:0005622	4.53e-315
GO:0005623	4.53e-315
GO:0005737	4.53e-315
GO:0005768	4.53e-315
GO:0005886	4.53e-315
GO:0005901	4.53e-315
GO:0005911	4.53e-315
GO:0005912	4.53e-315
GO:0005913	4.53e-315
GO:0006582	4.53e-315
GO:0006725	4.53e-315
GO:0006950	4.53e-315
GO:0006952	4.53e-315
GO:0006955	4.53e-315
GO:0007155	4.53e-315
GO:0008104	4.53e-315
GO:0008150	4.53e-315
GO:0008152	4.53e-315
GO:0008544	4.53e-315
GO:0009888	4.53e-315
GO:0009892	4.53e-315
GO:0009966	4.53e-315
GO:0009967	4.53e-315
GO:0009987	4.53e-315
GO:0010468	4.53e-315
GO:0010470	4.53e-315
GO:0010605	4.53e-315
GO:0010629	4.53e-315
GO:0010646	4.53e-315
GO:0010647	4.53e-315
GO:0012505	4.53e-315
GO:0012506	4.53e-315
GO:0016020	4.53e-315
GO:0016043	4.53e-315
GO:0016323	4.53e-315
GO:0016600	4.53e-315
GO:0018958	4.53e-315
GO:0019222	4.53e-315
GO:0019748	4.53e-315
GO:0019899	4.53e-315
GO:0022407	4.53e-315
GO:0022409	4.53e-315
GO:0022603	4.53e-315
GO:0022607	4.53e-315
GO:0022610	4.53e-315
GO:0023051	4.53e-315
GO:0023056	4.53e-315
GO:0030027	4.53e-315
GO:0030054	4.53e-315
GO:0030111	4.53e-315
GO:0030139	4.53e-315
GO:0030141	4.53e-315
GO:0030155	4.53e-315
GO:0030177	4.53e-315
GO:0030659	4.53e-315
GO:0030667	4.53e-315
GO:0031090	4.53e-315
GO:0031252	4.53e-315
GO:0031254	4.53e-315
GO:0031410	4.53e-315
GO:0031579	4.53e-315
GO:0031647	4.53e-315
GO:0031982	4.53e-315
GO:0032502	4.53e-315
GO:0032878	4.53e-315
GO:0032879	4.53e-315
GO:0032880	4.53e-315
GO:0032991	4.53e-315
GO:0033036	4.53e-315
GO:0034613	4.53e-315
GO:0035006	4.53e-315
GO:0035010	4.53e-315
GO:0035011	4.53e-315
GO:0035254	4.53e-315
GO:0035255	4.53e-315
GO:0035592	4.53e-315
GO:0035593	4.53e-315
GO:0042440	4.53e-315
GO:0042995	4.53e-315
GO:0043226	4.53e-315
GO:0043227	4.53e-315
GO:0043229	4.53e-315
GO:0044085	4.53e-315
GO:0044091	4.53e-315
GO:0044237	4.53e-315
GO:0044291	4.53e-315
GO:0044422	4.53e-315
GO:0044424	4.53e-315
GO:0044425	4.53e-315
GO:0044433	4.53e-315
GO:0044444	4.53e-315
GO:0044446	4.53e-315
GO:0044459	4.53e-315
GO:0044464	4.53e-315
GO:0044853	4.53e-315
GO:0044860	4.53e-315
GO:0045087	4.53e-315
GO:0045121	4.53e-315
GO:0045184	4.53e-315
GO:0045595	4.53e-315
GO:0045661	4.53e-315
GO:0045785	4.53e-315
GO:0045995	4.53e-315
GO:0046982	4.53e-315
GO:0046983	4.53e-315
GO:0048471	4.53e-315
GO:0048518	4.53e-315
GO:0048519	4.53e-315
GO:0048522	4.53e-315
GO:0048583	4.53e-315
GO:0048584	4.53e-315
GO:0048856	4.53e-315
GO:0050708	4.53e-315
GO:0050714	4.53e-315
GO:0050789	4.53e-315
GO:0050793	4.53e-315
GO:0050794	4.53e-315
GO:0050821	4.53e-315
GO:0050863	4.53e-315
GO:0050865	4.53e-315
GO:0050867	4.53e-315
GO:0050870	4.53e-315
GO:0050896	4.53e-315
GO:0051046	4.53e-315
GO:0051047	4.53e-315
GO:0051049	4.53e-315
GO:0051050	4.53e-315
GO:0051171	4.53e-315
GO:0051172	4.53e-315
GO:0051179	4.53e-315
GO:0051222	4.53e-315
GO:0051223	4.53e-315
GO:0051234	4.53e-315
GO:0051239	4.53e-315
GO:0051246	4.53e-315
GO:0051248	4.53e-315
GO:0051249	4.53e-315
GO:0051251	4.53e-315
GO:0051641	4.53e-315
GO:0060255	4.53e-315
GO:0061024	4.53e-315
GO:0061356	4.53e-315
GO:0061357	4.53e-315
GO:0065007	4.53e-315
GO:0065008	4.53e-315
GO:0070161	4.53e-315
GO:0070201	4.53e-315
GO:0070727	4.53e-315
GO:0071692	4.53e-315
GO:0071704	4.53e-315
GO:0071709	4.53e-315
GO:0071840	4.53e-315
GO:0071944	4.53e-315
GO:0072657	4.53e-315
GO:0072659	4.53e-315
GO:0080090	4.53e-315
GO:0090087	4.53e-315
GO:0097223	4.53e-315
GO:0097708	4.53e-315
GO:0098588	4.53e-315
GO:0098589	4.53e-315
GO:0098590	4.53e-315
GO:0098796	4.53e-315
GO:0098797	4.53e-315
GO:0098805	4.53e-315
GO:0098857	4.53e-315
GO:0099503	4.53e-315
GO:0120025	4.53e-315
GO:1901360	4.53e-315
GO:1901615	4.53e-315
GO:1902991	4.53e-315
GO:1902992	4.53e-315
GO:1903037	4.53e-315
GO:1903039	4.53e-315
GO:1903044	4.53e-315
GO:1903530	4.53e-315
GO:1903532	4.53e-315
GO:1903903	4.53e-315
GO:1903905	4.53e-315
GO:1904086	4.53e-315
GO:1904951	4.53e-315
GO:1905330	4.53e-315
GO:1990778	4.53e-315
GO:2000026	4.53e-315
GO:2000047	4.53e-315
GO:2000114	4.53e-315
GO:0003674	1.98e-310
GO:0003824	1.98e-310
GO:0004032	1.98e-310
GO:0004033	1.98e-310
GO:0005575	1.98e-310
GO:0005622	1.98e-310
GO:0005623	1.98e-310
GO:0005737	1.98e-310
GO:0005829	1.98e-310
GO:0005886	1.98e-310
GO:0005975	1.98e-310
GO:0005996	1.98e-310
GO:0006006	1.98e-310
GO:0006063	1.98e-310
GO:0006064	1.98e-310
GO:0006081	1.98e-310
GO:0006082	1.98e-310
GO:0006091	1.98e-310
GO:0006732	1.98e-310
GO:0006766	1.98e-310
GO:0006767	1.98e-310
GO:0006790	1.98e-310
GO:0006793	1.98e-310
GO:0006796	1.98e-310
GO:0006807	1.98e-310
GO:0007275	1.98e-310
GO:0007399	1.98e-310
GO:0007417	1.98e-310
GO:0007420	1.98e-310
GO:0008106	1.98e-310
GO:0008150	1.98e-310
GO:0008152	1.98e-310
GO:0009055	1.98e-310
GO:0009056	1.98e-310
GO:0009058	1.98e-310
GO:0009108	1.98e-310
GO:0009110	1.98e-310
GO:0009987	1.98e-310
GO:0016020	1.98e-310
GO:0016051	1.98e-310
GO:0016052	1.98e-310
GO:0016053	1.98e-310
GO:0016054	1.98e-310
GO:0016319	1.98e-310
GO:0016324	1.98e-310
GO:0016491	1.98e-310
GO:0016614	1.98e-310
GO:0016616	1.98e-310
GO:0019318	1.98e-310
GO:0019585	1.98e-310
GO:0019637	1.98e-310
GO:0019640	1.98e-310
GO:0019752	1.98e-310
GO:0019852	1.98e-310
GO:0019853	1.98e-310
GO:0022900	1.98e-310
GO:0032501	1.98e-310
GO:0032502	1.98e-310
GO:0032787	1.98e-310
GO:0042364	1.98e-310
GO:0042839	1.98e-310
GO:0042840	1.98e-310
GO:0043436	1.98e-310
GO:0044237	1.98e-310
GO:0044238	1.98e-310
GO:0044248	1.98e-310
GO:0044249	1.98e-310
GO:0044272	1.98e-310
GO:0044281	1.98e-310
GO:0044282	1.98e-310
GO:0044283	1.98e-310
GO:0044424	1.98e-310
GO:0044425	1.98e-310
GO:0044444	1.98e-310
GO:0044459	1.98e-310
GO:0044464	1.98e-310
GO:0045177	1.98e-310
GO:0046185	1.98e-310
GO:0046364	1.98e-310
GO:0046365	1.98e-310
GO:0046394	1.98e-310
GO:0046395	1.98e-310
GO:0047939	1.98e-310
GO:0048513	1.98e-310
GO:0048731	1.98e-310
GO:0048856	1.98e-310
GO:0051167	1.98e-310
GO:0051186	1.98e-310
GO:0051188	1.98e-310
GO:0055114	1.98e-310
GO:0060322	1.98e-310
GO:0071704	1.98e-310
GO:0071944	1.98e-310
GO:0072329	1.98e-310
GO:0090407	1.98e-310
GO:0098590	1.98e-310
GO:1901135	1.98e-310
GO:1901137	1.98e-310
GO:1901159	1.98e-310
GO:1901564	1.98e-310
GO:1901566	1.98e-310
GO:1901575	1.98e-310
GO:1901576	1.98e-310
GO:1901685	1.98e-310
GO:1901687	1.98e-310
GO:0003674	2.7e-307
GO:0003824	2.7e-307
GO:0004842	2.7e-307
GO:0005048	2.7e-307
GO:0005488	2.7e-307
GO:0005515	2.7e-307
GO:0006464	2.7e-307
GO:0006807	2.7e-307
GO:0008139	2.7e-307
GO:0008150	2.7e-307
GO:0008152	2.7e-307
GO:0008270	2.7e-307
GO:0009636	2.7e-307
GO:0009987	2.7e-307
GO:0010033	2.7e-307
GO:0016567	2.7e-307
GO:0016740	2.7e-307
GO:0019538	2.7e-307
GO:0019787	2.7e-307
GO:0023051	2.7e-307
GO:0032182	2.7e-307
GO:0032446	2.7e-307
GO:0033218	2.7e-307
GO:0036211	2.7e-307
GO:0042221	2.7e-307
GO:0042277	2.7e-307
GO:0042493	2.7e-307
GO:0043130	2.7e-307
GO:0043167	2.7e-307
GO:0043169	2.7e-307
GO:0043170	2.7e-307
GO:0043412	2.7e-307
GO:0044237	2.7e-307
GO:0044238	2.7e-307
GO:0044260	2.7e-307
GO:0044267	2.7e-307
GO:0045471	2.7e-307
GO:0046677	2.7e-307
GO:0046872	2.7e-307
GO:0046914	2.7e-307
GO:0050789	2.7e-307
GO:0050896	2.7e-307
GO:0061630	2.7e-307
GO:0061659	2.7e-307
GO:0065007	2.7e-307
GO:0070647	2.7e-307
GO:0071704	2.7e-307
GO:0097305	2.7e-307
GO:0140096	2.7e-307
GO:1901564	2.7e-307
GO:1901700	2.7e-307
GO:0000724	2.78e-306
GO:0000725	2.78e-306
GO:0000726	2.78e-306
GO:0002200	2.78e-306
GO:0002376	2.78e-306
GO:0002377	2.78e-306
GO:0002440	2.78e-306
GO:0002520	2.78e-306
GO:0002566	2.78e-306
GO:0003674	2.78e-306
GO:0003676	2.78e-306
GO:0003677	2.78e-306
GO:0003824	2.78e-306
GO:0003887	2.78e-306
GO:0005488	2.78e-306
GO:0005575	2.78e-306
GO:0005622	2.78e-306
GO:0005623	2.78e-306
GO:0005634	2.78e-306
GO:0005654	2.78e-306
GO:0006139	2.78e-306
GO:0006259	2.78e-306
GO:0006260	2.78e-306
GO:0006281	2.78e-306
GO:0006284	2.78e-306
GO:0006287	2.78e-306
GO:0006289	2.78e-306
GO:0006302	2.78e-306
GO:0006303	2.78e-306
GO:0006310	2.78e-306
GO:0006725	2.78e-306
GO:0006807	2.78e-306
GO:0006950	2.78e-306
GO:0006974	2.78e-306
GO:0007275	2.78e-306
GO:0008150	2.78e-306
GO:0008152	2.78e-306
GO:0009058	2.78e-306
GO:0009059	2.78e-306
GO:0009987	2.78e-306
GO:0016445	2.78e-306
GO:0016446	2.78e-306
